id,zip,name,kecamatan_id
22475,22475,Lumban Sianturi,Paranginan
22475,22475,Naga Saribu I,Lintong Nihuta
22475,22475,Naga Saribu II,Lintong Nihuta
22475,22475,Nagasaribu III,Lintong Nihuta
22475,22475,Nagasaribu IV,Lintong Nihuta
22475,22475,Nagasaribu V,Lintong Nihuta
22475,22475,Paranginan Selatan,Paranginan
22475,22475,Paranginan Utara,Paranginan
22475,22475,Pargaulan,Lintong Nihuta
22475,22475,Parulohan,Lintong Nihuta
22475,22475,Pearung,Paranginan
22475,22475,Pearung Silali,Paranginan
22475,22475,Siboru Torop,Paranginan
22475,22475,Sibuntoan Parpea / Parpean,Lintong Nihuta
22475,22475,Sibuntuon,Lintong Nihuta
22475,22475,Sigompul,Lintong Nihuta
22475,22475,Sigumpar,Lintong Nihuta
22475,22475,Siharjulu,Lintong Nihuta
22475,22475,Sihonongan,Paranginan
22475,22475,Siponjot,Lintong Nihuta
22475,22475,Sitio II,Lintong Nihuta
22475,22475,Sitolu Bahal,Lintong Nihuta
22475,22475,Tapian Nauli,Lintong Nihuta
22476,22476,Aritonang,Muara
22476,22476,Bariba Niaek,Muara
22476,22476,Batu Binumbun,Muara
22476,22476,Dolok Martumbur,Muara
22476,22476,Huta Ginjang,Muara
22476,22476,Huta Lontung,Muara
22476,22476,Huta Nagodang,Muara
22476,22476,Papande,Muara
22476,22476,Sampuran,Muara
22476,22476,Sibandang,Muara
22476,22476,Silali Toruan,Muara
22476,22476,Silando,Muara
22476,22476,Simatupang,Muara
22476,22476,Sitanggor,Muara
22476,22476,Unte Mungkur,Muara
22511,22511,Angin Nauli,Sibolga Utara
22512,22512,Huta Tonga Tonga,Sibolga Utara
22513,22513,Sibolga Ilir,Sibolga Utara
22513,22513,Simaremare,Sibolga Utara
22514,22514,Huta Barangan,Sibolga Utara
22521,22521,Kota Baringin (Beringin),Sibolga Kota
22522,22522,Pasar Baru,Sibolga Kota
22523,22523,Pasar Belakang,Sibolga Kota
22524,22524,Pancuran Gerobak,Sibolga Kota
22531,22531,Pancuran Kerambil,Sibolga Sambas
22532,22532,Pancuran Dewa,Sibolga Sambas
22533,22533,Aek Habil,Sibolga Selatan
22534,22534,Pancuran Pinang,Sibolga Sambas
22535,22535,Pancuran Bambu,Sibolga Sambas
22536,22536,Aek Manis,Sibolga Selatan
22537,22537,Aek Muara Pinang,Sibolga Selatan
22538,22538,Aek Parombunan,Sibolga Selatan
22562,22562,Hudopa Nauli,Kolang
22562,22562,Hurlang Muara Nauli,Kolang
22562,22562,Kolang Nauli,Kolang
22562,22562,Makarti Nauli,Kolang
22562,22562,Pasar Onan Hurlang,Kolang
22562,22562,Rawa Makmur,Kolang
22562,22562,Satahi Nauli,Kolang
22562,22562,Sipakpahi Aek Lobu,Kolang
22562,22562,Unte Mungkur I,Kolang
22562,22562,Unte Mungkur II,Kolang
22562,22562,Unte Mungkur III,Kolang
22562,22562,Unte Mungkur IV,Kolang
22563,22563,Aek Nadua,Pasaribu Tobing
22563,22563,Aek Raso,Sorkam Barat
22563,22563,Binasi,Sorkam Barat
22563,22563,Botot,Sorkam
22563,22563,Dolok Pantis,Sorkam
22563,22563,Fajar,Sorkam
22563,22563,Gonting Mahe,Sorkam
22563,22563,Maduma,Sorkam Barat
22563,22563,Makmur,Pasaribu Tobing
22563,22563,Nai Pos Pos Barat,Sorkam
22563,22563,Pahieme,Sorkam Barat
22563,22563,Pahieme II,Sorkam Barat
22563,22563,Pardamean,Sorkam
22563,22563,Pargaringan,Sorkam
22563,22563,Pargarutan,Sorkam
22563,22563,Pasar Sorkam,Sorkam Barat
22563,22563,Pasaribu Tobing,Pasaribu Tobing
22563,22563,Pasaribu Tobing Jae,Sorkam Barat
22563,22563,Pearaja,Sorkam
22563,22563,Pelita,Sorkam
22563,22563,Rianiate,Sorkam
22563,22563,Sidaling,Pasaribu Tobing
22563,22563,Sidikalang,Sorkam Barat
22563,22563,Simargarap,Pasaribu Tobing
22563,22563,Simarpinggan,Sorkam
22563,22563,Sipakpahi,Pasaribu Tobing
22563,22563,Sipea Pea,Sorkam Barat
22563,22563,Sorkam,Sorkam
22563,22563,Sorkam Kanan,Sorkam Barat
22563,22563,Sorkam Kanan 2,Sorkam Barat
22563,22563,Suga-Suga (Hutagodang),Pasaribu Tobing
22563,22563,Suka Maju,Pasaribu Tobing
22563,22563,Tarutung Bolak,Sorkam
22563,22563,Teluk Roban,Sorkam
22564,22564,Aek Dakka,Barus
22564,22564,Barambang,Sosor Gadong
22564,22564,Baringin,Sosor Gadong
22564,22564,Bungo Tanjung,Barus
22564,22564,Gabungan Hasang,Barus
22564,22564,Huta Ginjang,Barus Utara
22564,22564,Huta Tombak,Sosor Gadong
22564,22564,Kampung Mudik,Barus
22564,22564,Kampung Solok,Barus
22564,22564,Kedai Gedang,Barus
22564,22564,Kinali,Barus
22564,22564,Muara Bolak,Sosor Gadong
22564,22564,Padang Masiang,Barus
22564,22564,Pananggahan,Barus Utara
22564,22564,Parik Sinomba,Barus Utara
22564,22564,Pasar Batu Gerigis,Barus
22564,22564,Pasar Terandam,Barus
22564,22564,Patupangan,Barus
22564,22564,Purbatua,Barus Utara
22564,22564,Siantar Ca,Sosor Gadong
22564,22564,Siantar Dolok,Sosor Gadong
22564,22564,Sibintang,Sosor Gadong
22564,22564,Sigambo Gambo,Barus
22564,22564,Siharbangan,Barus Utara
22564,22564,Sihorbo,Barus Utara
22564,22564,Sosor Gadong,Sosor Gadong
22564,22564,Ujung Batu,Barus
22564,22564,Unte Boang,Sosor Gadong
22565,22565,Bajamas,Sirandorung
22565,22565,Binjohara,Manduamas
22565,22565,Lae Monong,Manduamas
22565,22565,Manduamas Lama,Manduamas
22565,22565,Masnauli,Sirandorung
22565,22565,Muara Ore,Sirandorung
22565,22565,Pagaran Nauli,Manduamas
22565,22565,Pardomuan,Sirandorung
22565,22565,Pasar Onan Manduamas,Manduamas
22565,22565,Sampang Maruhur,Sirandorung
22565,22565,Saragih,Manduamas
22565,22565,Sarma Nauli,Manduamas
22565,22565,Sigodung,Sirandorung
22565,22565,Simpang Tiga Lae Bingke,Sirandorung
22565,22565,Siordang,Sirandorung
22565,22565,Tumba,Manduamas
22565,22565,Tumba Jae,Manduamas
22611,22611,Bonandolok,Sitahuis
22611,22611,Mardame,Sitahuis
22611,22611,Naga Timbul,Sitahuis
22611,22611,Nauli,Sitahuis
22611,22611,Pandan,Pandan
22611,22611,Pasir Bidang,Sarudik
22611,22611,Rampa,Sitahuis
22611,22611,Simaninggir,Sitahuis
22612,22612,Hajoran,Pandan
22613,22613,Aek Sitio Tio,Pandan
22613,22613,Aek Tolang,Pandan
22614,22614,Sibuluan Indah,Pandan
22615,22615,Lubuk Tukko,Pandan
22616,22616,Kalangan,Pandan
22616,22616,Pondok Batu,Sarudik
22616,22616,Sarudik,Sarudik
22616,22616,Sibuluan Nalambok,Sarudik
22616,22616,Sibuluan Nauli,Pandan
22616,22616,Sibuluan Raya,Pandan
22616,22616,Sipan,Sarudik
22617,22617,Aek Bontar,Tukka
22617,22617,Bona Lumban,Tukka
22617,22617,Huta Nabolon,Tukka
22617,22617,Sigiring Giring,Tukka
22617,22617,Sipange,Tukka
22617,22617,Tapian Nauli Saur Manggita,Tukka
22617,22617,Tukka,Tukka
22618,22618,Aloban,Tapian Nauli
22618,22618,Bair,Tapian Nauli
22618,22618,Mela Dolok,Tapian Nauli
22618,22618,Mela I,Tapian Nauli
22618,22618,Mela II,Tapian Nauli
22618,22618,Sait Nihuta Kalangan II,Tukka
22618,22618,Tapian Nauli I,Tapian Nauli
22618,22618,Tapian Nauli II,Tapian Nauli
22618,22618,Tapian Nauli III,Tapian Nauli
22618,22618,Tapian Nauli IV,Tapian Nauli
22651,22651,Bondar Sihudon I,Andam Dewi
22651,22651,Bondar Sihudon II,Andam Dewi
22651,22651,Ladang Tengah,Andam Dewi
22651,22651,Lobu Tua,Andam Dewi
22651,22651,Pangaribuan,Andam Dewi
22651,22651,Rinabolak,Andam Dewi
22651,22651,Sawah Lamo,Andam Dewi
22651,22651,Sigolang,Andam Dewi
22651,22651,Sijungkang,Andam Dewi
22651,22651,Sirami Ramian,Andam Dewi
22651,22651,Sitiris-Tiris,Andam Dewi
22651,22651,Sogar,Andam Dewi
22651,22651,Sosor Gonting,Andam Dewi
22651,22651,Uratan,Andam Dewi
22654,22654,Aek Gambir,Lumut
22654,22654,Aek Horsik,Badiri
22654,22654,Anggoli,Sibabangun
22654,22654,Gunung Kelambu,Badiri
22654,22654,Gunung Marijo,Pinangsori
22654,22654,Hutabalang,Badiri
22654,22654,Hutagurgur,Sibabangun
22654,22654,Jago Jago,Badiri
22654,22654,Janji Maria,Suka Bangun
22654,22654,Kebun Pisang,Badiri
22654,22654,Lopian,Badiri
22654,22654,Lubuk Ampolu,Badiri
22654,22654,Lumut,Lumut
22654,22654,Lumut Maju,Lumut
22654,22654,Lumut Nauli,Lumut
22654,22654,Masundung,Lumut
22654,22654,Mombang Boru,Sibabangun
22654,22654,Muara Sibuntuon,Sibabangun
22654,22654,Pagaran Honas,Badiri
22654,22654,Parjalihotan Baru,Pinangsori
22654,22654,Pinang Baru,Pinangsori
22654,22654,Pinangsori,Pinangsori
22654,22654,Pulo Pakkat I,Suka Bangun
22654,22654,Pulo Pakkat II,Suka Bangun
22654,22654,Sialogo,Lumut
22654,22654,Sialogo (Sihalogo),Lumut
22654,22654,Sibabangun,Sibabangun
22654,22654,Sibio Bio,Sibabangun
22654,22654,Sihadatuon,Suka Bangun
22654,22654,Sihapas,Suka Bangun
22654,22654,Sihaporas,Pinangsori
22654,22654,Simanosor,Sibabangun
22654,22654,Sitardas,Badiri
22654,22654,Sitonong Bangun,Pinangsori
22654,22654,Tebing Tinggi,Suka Bangun
22654,22654,Toga Basir,Pinangsori
22711,22711,Batang Ayumi Julu,Padang Sidempuan Utara (Padangsidimpuan)
22711,22711,Bincar,Padang Sidempuan Utara (Padangsidimpuan)
22711,22711,Kantin,Padang Sidempuan Utara (Padangsidimpuan)
22711,22711,Kayu Ombun,Padang Sidempuan Utara (Padangsidimpuan)
22711,22711,Timbangan,Padang Sidempuan Utara (Padangsidimpuan)
22712,22712,Bonan Dolok,Padang Sidempuan Utara (Padangsidimpuan)
22713,22713,Losung Batu,Padang Sidempuan Utara (Padangsidimpuan)
22714,22714,Panyanggar,Padang Sidempuan Utara (Padangsidimpuan)
22715,22715,Sadabuan,Padang Sidempuan Utara (Padangsidimpuan)
22715,22715,Wek I,Padang Sidempuan Utara (Padangsidimpuan)
22716,22716,Batang Ayumi Jae,Padang Sidempuan Utara (Padangsidimpuan)
22716,22716,Tano Bato,Padang Sidempuan Utara (Padangsidimpuan)
22716,22716,Tobat,Padang Sidempuan Utara (Padangsidimpuan)
22718,22718,Wek II,Padang Sidempuan Utara (Padangsidimpuan)
22719,22719,Wek III,Padang Sidempuan Utara (Padangsidimpuan)
22719,22719,Wek IV,Padang Sidempuan Utara (Padangsidimpuan)
22721,22721,Hanopan,Padang Sidempuan Selatan
22721,22721,Sidangkal,Padang Sidempuan Selatan
22722,22722,Losung,Padang Sidempuan Selatan
22723,22723,Sitamiang,Padang Sidempuan Selatan
22723,22723,Sitamiang Baru,Padang Sidempuan Selatan
22723,22723,Wek V,Padang Sidempuan Selatan
22724,22724,Wek VI,Padang Sidempuan Selatan
22725,22725,Ujung Padang,Padang Sidempuan Selatan
22726,22726,Aek Tampang,Padang Sidempuan Selatan
22727,22727,Padang Matinggi,Padang Sidempuan Selatan
22727,22727,Padang Matinggi Lestari,Padang Sidempuan Selatan
22728,22728,Silandit,Padang Sidempuan Selatan
22732,22732,Aek Natas,Angkola Selatan (Siais)
22732,22732,Dolok Gadang / Godang,Angkola Selatan (Siais)
22732,22732,Gunung Baringin,Angkola Selatan (Siais)
22732,22732,Napa,Angkola Selatan (Siais)
22732,22732,Pardomuan,Angkola Selatan (Siais)
22732,22732,Perkebunan Simarpinggan,Angkola Selatan (Siais)
22732,22732,Pintu Padang,Angkola Selatan (Siais)
22732,22732,Siamporik Dolok,Angkola Selatan (Siais)
22732,22732,Siamporik Lombang,Angkola Selatan (Siais)
22732,22732,Sibongbong,Angkola Selatan (Siais)
22732,22732,Sihopur,Angkola Selatan (Siais)
22732,22732,Sihuik Huik,Angkola Selatan (Siais)
22732,22732,Simarpinggan,Angkola Selatan (Siais)
22732,22732,Sinyior,Angkola Selatan (Siais)
22732,22732,Situmbaga,Angkola Selatan (Siais)
22732,22732,Tandihat,Angkola Selatan (Siais)
22732,22732,Tapian Nauli,Angkola Selatan (Siais)
22733,22733,Aek Bayur,Padang Sidempuan Batunadua
22733,22733,Aek Godang,Hulu Sihapas
22733,22733,Aek Najaji,Padang Sidempuan Batunadua
22733,22733,Aek Nauli,Hulu Sihapas
22733,22733,Aek Tuhul,Padang Sidempuan Batunadua
22733,22733,Bargot Topong,Padang Sidempuan Batunadua
22733,22733,Baruas,Padang Sidempuan Batunadua
22733,22733,Batang Bahal,Padang Sidempuan Batunadua
22733,22733,Batang Tura Sirumambe,Angkola Timur (Padang Sidempuan)
22733,22733,Batu Layan,Padang Sidempuan Angkola Julu
22733,22733,Batunadua Jae,Padang Sidempuan Batunadua
22733,22733,Batunadua Julu,Padang Sidempuan Batunadua
22733,22733,Goti,Padang Sidempuan Tenggara
22733,22733,Gunung Hasahatan,Padang Sidempuan Batunadua
22733,22733,Gunung Manungkap,Angkola Timur (Padang Sidempuan)
22733,22733,Huraba,Angkola Timur (Padang Sidempuan)
22733,22733,Huta Ginjang,Angkola Timur (Padang Sidempuan)
22733,22733,Huta Koje Pijor Koling,Padang Sidempuan Tenggara
22733,22733,Huta Limbong,Padang Sidempuan Tenggara
22733,22733,Huta Lombang,Padang Sidempuan Tenggara
22733,22733,Huta Padang,Padang Sidempuan Tenggara
22733,22733,Joring Lombang,Padang Sidempuan Angkola Julu
22733,22733,Joring Natobang,Padang Sidempuan Angkola Julu
22733,22733,Labuhan Labo,Padang Sidempuan Tenggara
22733,22733,Labuhan Rasoki,Padang Sidempuan Tenggara
22733,22733,Lantosan Rogas,Angkola Timur (Padang Sidempuan)
22733,22733,Manegen,Padang Sidempuan Tenggara
22733,22733,Manunggang Jae,Padang Sidempuan Tenggara
22733,22733,Manunggang Julu,Padang Sidempuan Tenggara
22733,22733,Marisi,Angkola Timur (Padang Sidempuan)
22733,22733,Mompang,Padang Sidempuan Angkola Julu
22733,22733,Pall Sebelas,Angkola Timur (Padang Sidempuan)
22733,22733,Palopat (Pal IV) Pijor Koling,Padang Sidempuan Tenggara
22733,22733,Pangirkiran,Hulu Sihapas
22733,22733,Panompuan,Angkola Timur (Padang Sidempuan)
22733,22733,Panompuan Jae,Angkola Timur (Padang Sidempuan)
22733,22733,Pargarutan Dolok,Angkola Timur (Padang Sidempuan)
22733,22733,Pargarutan Huta Baru,Angkola Timur (Padang Sidempuan)
22733,22733,Pargarutan Jae,Angkola Timur (Padang Sidempuan)
22733,22733,Pargarutan Julu,Angkola Timur (Padang Sidempuan)
22733,22733,Pargarutan Tonga,Angkola Timur (Padang Sidempuan)
22733,22733,Parmeraan,Hulu Sihapas
22733,22733,Pasar Pargarutan,Angkola Timur (Padang Sidempuan)
22733,22733,Perkebunan Pijor Koling,Padang Sidempuan Tenggara
22733,22733,Pijor Koling,Padang Sidempuan Tenggara
22733,22733,Pintu Bosi,Hulu Sihapas
22733,22733,Pintu Langit Jae,Padang Sidempuan Angkola Julu
22733,22733,Pudun Jae,Padang Sidempuan Batunadua
22733,22733,Pudun Julu,Padang Sidempuan Batunadua
22733,22733,Purbatua Pijor Koling,Padang Sidempuan Tenggara
22733,22733,Purwodadi,Padang Sidempuan Batunadua
22733,22733,Rimba Soping,Padang Sidempuan Angkola Julu
22733,22733,Salambue,Padang Sidempuan Tenggara
22733,22733,Sampuran Simarloting,Hulu Sihapas
22733,22733,Sanggapati,Angkola Timur (Padang Sidempuan)
22733,22733,Sidongdong,Hulu Sihapas
22733,22733,Sigulang,Padang Sidempuan Tenggara
22733,22733,Sihitang,Padang Sidempuan Tenggara
22733,22733,Sijungkang,Angkola Timur (Padang Sidempuan)
22733,22733,Siloting,Padang Sidempuan Batunadua
22733,22733,Simandalu,Angkola Timur (Padang Sidempuan)
22733,22733,Simaninggir,Hulu Sihapas
22733,22733,Simasom,Padang Sidempuan Angkola Julu
22733,22733,Simatohir,Padang Sidempuan Angkola Julu
22733,22733,Simirik,Padang Sidempuan Batunadua
22733,22733,Siregar Matogu,Angkola Timur (Padang Sidempuan)
22733,22733,Sirumambe,Angkola Timur (Padang Sidempuan)
22733,22733,Sitabar,Hulu Sihapas
22733,22733,Sosopan Pargarutan,Angkola Timur (Padang Sidempuan)
22733,22733,Suka Dame,Hulu Sihapas
22733,22733,Tabusira,Angkola Timur (Padang Sidempuan)
22733,22733,Tarutung Baru,Padang Sidempuan Tenggara
22733,22733,Tiang Aras,Angkola Timur (Padang Sidempuan)
22733,22733,Ujung Gurab,Padang Sidempuan Batunadua
22735,22735,Aek Nabara,Angkola Barat (Padang Sidempuan)
22735,22735,Aek Pardomuan,Angkola Sangkunur
22735,22735,Bandar Tarutung,Angkola Sangkunur
22735,22735,Batu Godang,Angkola Sangkunur
22735,22735,Lembah Lubuk Manik,Angkola Barat (Padang Sidempuan)
22735,22735,Lobu Layan Sigordang,Angkola Barat (Padang Sidempuan)
22735,22735,Malombu,Angkola Sangkunur
22735,22735,Panobasan,Angkola Barat (Padang Sidempuan)
22735,22735,Parsalakan,Angkola Barat (Padang Sidempuan)
22735,22735,Perkebunan,Angkola Sangkunur
22735,22735,Rianiate,Angkola Sangkunur
22735,22735,Sangkunur,Angkola Sangkunur
22735,22735,Sialogo,Angkola Barat (Padang Sidempuan)
22735,22735,Sibangkua,Angkola Barat (Padang Sidempuan)
22735,22735,Sigumuru,Angkola Barat (Padang Sidempuan)
22735,22735,Simataniari,Angkola Sangkunur
22735,22735,Simatohir,Angkola Sangkunur
22735,22735,Simatohir / Simatoir,Angkola Barat (Padang Sidempuan)
22735,22735,Simatorkis Sisoma,Angkola Barat (Padang Sidempuan)
22735,22735,Sisundung,Angkola Barat (Padang Sidempuan)
22735,22735,Sitinjak,Angkola Barat (Padang Sidempuan)
22735,22735,Siuhom,Angkola Barat (Padang Sidempuan)
22735,22735,Tindoan Laut,Angkola Sangkunur
22738,22738,Aek Nabara,Marancar
22738,22738,Aek Nauli,Batang Toru
22738,22738,Aek Pining,Batang Toru
22738,22738,Aek Sabaon,Marancar
22738,22738,Bandar Hapinis,Muara Batang Toru
22738,22738,Batu Horing,Batang Toru
22738,22738,Batu Hula,Batang Toru
22738,22738,Gapuk Tua,Marancar
22738,22738,Garoga,Batang Toru
22738,22738,Hapesong Baru,Batang Toru
22738,22738,Hapesong Lama,Batang Toru
22738,22738,Haunatas,Marancar
22738,22738,Huraba,Marancar
22738,22738,Huta Godang,Batang Toru
22738,22738,Huta Raja,Muara Batang Toru
22738,22738,Hutabaru,Batang Toru
22738,22738,Marancar,Marancar
22738,22738,Marancar Godang,Marancar
22738,22738,Mombang Boru,Marancar
22738,22738,Muara Ampolu,Muara Batang Toru
22738,22738,Muara Manompas,Muara Batang Toru
22738,22738,Muara Upu,Muara Batang Toru
22738,22738,Napa,Batang Toru
22738,22738,Padang Lancat,Batang Toru
22738,22738,Pardamean,Muara Batang Toru
22738,22738,Pasar Sempurna,Marancar
22738,22738,Perkebunan Batang Toru,Batang Toru
22738,22738,Perkebunan Hapesong,Batang Toru
22738,22738,Sianggunan,Batang Toru
22738,22738,Sigala-Gala (Perkebunan Sigala-gala),Batang Toru
22738,22738,Simaninggir,Marancar
22738,22738,Sipenggeng,Batang Toru
22738,22738,Sisipa,Batang Toru
22738,22738,Sisoma Jae,Batang Toru
22738,22738,Sugi Tonga,Marancar
22738,22738,Sumuran,Batang Toru
22738,22738,Tanjung Dolok,Marancar
22738,22738,Tarapung Raya,Muara Batang Toru
22738,22738,Telo,Batang Toru
22738,22738,Wek I Batang Toru,Batang Toru
22738,22738,Wek II Batang Toru,Batang Toru
22738,22738,Wek III Batang Toru,Batang Toru
22738,22738,Wek IV Batang Toru,Batang Toru
22741,22741,Aek Haruya,Portibi
22741,22741,Aek Siala,Portibi
22741,22741,Aek Torop,Portibi
22741,22741,Aloban,Portibi
22741,22741,Bahal,Portibi
22741,22741,Balakka Torop (Balangka Torop),Portibi
22741,22741,Bangkudu (Bakkudu),Portibi
22741,22741,Bara,Portibi
22741,22741,Guma Rupu Lama,Portibi
22741,22741,Gumarupu Baru,Portibi
22741,22741,Gunung Baringin,Portibi
22741,22741,Gunung Manaon,Portibi
22741,22741,Gunung Martua,Portibi
22741,22741,Hadungdung,Portibi
22741,22741,Hotang Sasa,Portibi
22741,22741,Janji Matogu,Portibi
22741,22741,Lantosan I,Portibi
22741,22741,Mangaledang,Portibi
22741,22741,Mangaledang Lama,Portibi
22741,22741,Muara Sigama,Portibi
22741,22741,Napa Halas,Portibi
22741,22741,Napa Lombang,Portibi
22741,22741,Padang Manjoir,Portibi
22741,22741,Parsarmaan (Parsamaan),Portibi
22741,22741,Pasir Pinang,Portibi
22741,22741,Pijor Koling,Portibi
22741,22741,Portibi Jae,Portibi
22741,22741,Portibi Julu,Portibi
22741,22741,Purba Tua Dolok,Portibi
22741,22741,Rondaman Dolok (Ronda Mandolok),Portibi
22741,22741,Rondaman Lombang (Ronda Manlombang),Portibi
22741,22741,Sigama Napa Halas/Alas,Portibi
22741,22741,Sihambeng,Portibi
22741,22741,Simandi Angin,Portibi
22741,22741,Sipirok,Portibi
22741,22741,Sitopayan,Portibi
22741,22741,Tanjung Salamat/Selamat,Portibi
22741,22741,Torluk Muara Dolok,Portibi
22742,22742,Aek Batang Paya,Sipirok
22742,22742,Aek Sorik,Batang Lubu Sutam
22742,22742,Bagas Lombang,Sipirok
22742,22742,Bagas Nagodang III,Sipirok
22742,22742,Baringin,Sipirok
22742,22742,Barnang/Barnag Koling,Sipirok
22742,22742,Batang Tura,Sipirok
22742,22742,Batang Tura Julu,Sipirok
22742,22742,Batu Satail,Sipirok
22742,22742,Binanga Tolu,Huristak
22742,22742,Botung,Batang Lubu Sutam
22742,22742,Bulu Cina,Huristak
22742,22742,Bulu Mario,Sipirok
22742,22742,Bunga Bondar,Sipirok
22742,22742,Dolok Sordang,Sipirok
22742,22742,Dolok Sordang Julu,Sipirok
22742,22742,Gadu,Sipirok
22742,22742,Gala Bonang,Huristak
22742,22742,Ganal,Huristak
22742,22742,Gonting Jae,Huristak
22742,22742,Gonting Julu,Huristak
22742,22742,Gunung Intan,Batang Lubu Sutam
22742,22742,Gunung Manaon,Batang Lubu Sutam
22742,22742,Gunung Manaon Hr,Huristak
22742,22742,Gunung Matinggi,Huristak
22742,22742,Hasang Marsada,Sipirok
22742,22742,Hatongga,Batang Lubu Sutam
22742,22742,Huristak,Huristak
22742,22742,Huta Baru,Batang Lubu Sutam
22742,22742,Huta Pasir Ulak Tano,Huristak
22742,22742,Huta Suhut I,Sipirok
22742,22742,Hutanopan,Batang Lubu Sutam
22742,22742,Janji Mauli,Sipirok
22742,22742,Kilang Papan,Sipirok
22742,22742,Luat Lombang,Sipirok
22742,22742,Manggis,Batang Lubu Sutam
22742,22742,Marsada,Sipirok
22742,22742,Muara Malinto Baru,Batang Lubu Sutam
22742,22742,Muara Malinto Lama,Batang Lubu Sutam
22742,22742,Muara Tige,Batang Lubu Sutam
22742,22742,Padang Bujur,Sipirok
22742,22742,Pagaran Baringin/Beringin,Batang Lubu Sutam
22742,22742,Pagaran Dolok Pinarik,Batang Lubu Sutam
22742,22742,Pagaran Manggis,Batang Lubu Sutam
22742,22742,Pagaran Tayas,Batang Lubu Sutam
22742,22742,Pahae Aek Sagala,Sipirok
22742,22742,Panaungan,Sipirok
22742,22742,Pangaribuan,Sipirok
22742,22742,Pangurabaan,Sipirok
22742,22742,Papaso,Batang Lubu Sutam
22742,22742,Paran Dolok Mardomu,Sipirok
22742,22742,Paran Julu,Sipirok
22742,22742,Paran Padang,Sipirok
22742,22742,Paran Tonga Hr (An),Huristak
22742,22742,Parau Sorat,Sipirok
22742,22742,Pargarutan,Sipirok
22742,22742,Pasar Huristak,Huristak
22742,22742,Pasar Sipirok,Sipirok
22742,22742,Pasir Lancat Baru,Huristak
22742,22742,Pasir Lancat Lama,Huristak
22742,22742,Pasir Pinang,Huristak
22742,22742,Paya Bujing,Huristak
22742,22742,Pinarik,Batang Lubu Sutam
22742,22742,Pulo Barian/Bariang,Huristak
22742,22742,Ramba,Huristak
22742,22742,Ramba Sihosur,Sipirok
22742,22742,Rombayan,Batang Lubu Sutam
22742,22742,Saba Batang Miha,Sipirok
22742,22742,Salambue,Batang Lubu Sutam
22742,22742,Sampean,Sipirok
22742,22742,Sarogodung,Sipirok
22742,22742,Siadam,Batang Lubu Sutam
22742,22742,Siala Gundi,Huristak
22742,22742,Siala Gundi,Sipirok
22742,22742,Sialaman,Sipirok
22742,22742,Sibadoar,Sipirok
22742,22742,Sibodak Papaso,Batang Lubu Sutam
22742,22742,Sigading,Huristak
22742,22742,Sihoda-Hoda (Tarutung),Huristak
22742,22742,Simaninggir,Sipirok
22742,22742,Siojo,Batang Lubu Sutam
22742,22742,Sipirok Baru,Huristak
22742,22742,Sipirok Godang,Sipirok
22742,22742,Situmba,Sipirok
22742,22742,Situmba Julu,Sipirok
22742,22742,Somba Tolang,Sipirok
22742,22742,Tamiang,Batang Lubu Sutam
22742,22742,Tandalon,Batang Lubu Sutam
22742,22742,Tangga Batu,Batang Lubu Sutam
22742,22742,Tanjung Barani,Batang Lubu Sutam
22742,22742,Tanjung Baringin,Huristak
22742,22742,Tanjung Baru,Batang Lubu Sutam
22742,22742,Tanjung Botung Pinarik,Batang Lubu Sutam
22742,22742,Tanjung Morang Hr,Huristak
22742,22742,Tobing Jae,Huristak
22742,22742,Tobing Julu,Huristak
22742,22742,Tobing Tinggi Hr,Huristak
22747,22747,Aek Raru,Simangambat
22747,22747,Arse,Arse
22747,22747,Arse Hanopan,Arse
22747,22747,Gunung Manaon Sim,Simangambat
22747,22747,Gunung Manaon Ub,Simangambat
22747,22747,Huta Baringin,Simangambat
22747,22747,Huta Baru,Simangambat
22747,22747,Huta Pasir,Simangambat
22747,22747,Huta Raja,Simangambat
22747,22747,Jabi-Jabi,Simangambat
22747,22747,Jambu Tonang,Simangambat
22747,22747,Janji Matogu Sim,Simangambat
22747,22747,Kosik Putih,Simangambat
22747,22747,Labuhan Jurung,Simangambat
22747,22747,Lancat,Arse
22747,22747,Langkimat,Simangambat
22747,22747,Mananti,Simangambat
22747,22747,Manare Tua,Simangambat
22747,22747,Mandasip,Simangambat
22747,22747,Marlaung,Simangambat
22747,22747,Martujuan,Simangambat
22747,22747,Nanggar Jati,Arse
22747,22747,Nanggar Jati Hutapadang,Arse
22747,22747,Natambang Roncitan,Arse
22747,22747,Paran Padang,Simangambat
22747,22747,Paran Tonga Sim,Simangambat
22747,22747,Pardomuan,Arse
22747,22747,Pasar Lancat Ub (Pasir Lancat Julu),Simangambat
22747,22747,Paya Bahung Ub (Lb/An),Simangambat
22747,22747,Pinagar,Arse
22747,22747,Pinagar,Arse
22747,22747,Sigagan,Simangambat
22747,22747,Simangambat Jae,Simangambat
22747,22747,Simangambat Julu,Simangambat
22747,22747,Sionggoton,Simangambat
22747,22747,Sipogu,Arse
22747,22747,Tanjung Botung,Simangambat
22747,22747,Tanjung Maria,Simangambat
22747,22747,Tobing Tinggi Ub,Simangambat
22747,22747,Ujung Batu Jae,Simangambat
22747,22747,Ujung Batu Julu,Simangambat
22747,22747,Ujung Gading Jae,Simangambat
22747,22747,Ujung Gading Julu,Simangambat
